project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status,commits_count,comments_count,labels
activemq-artemis,3470,review,600726761,non_debt,-,apache,42.0,Closed,23,30,
fluo,1001,comment,358024831,non_debt,-,apache,14.0,Closed,23,30,
camel,1084,summary,0,non_debt,-,apache,3.0,Closed,2,0,
spark,22857,comment,434800043,non_debt,-,apache,4.0,Closed,3,30,
beam,11244,comment,610407671,non_debt,-,apache,11.0,Merged,5,8,"python, io, gcp"
hbase,1828,summary,0,non_debt,-,apache,3.0,Closed,4,13,
kafka,4841,comment,382894525,non_debt,-,apache,18.0,Merged,6,4,streams
iceberg,830,review,429030345,non_debt,-,apache,101.0,Merged,22,30,
thrift,988,review,59993662,non_debt,-,apache,7.0,Closed,1,2,
spark,16280,review,92527834,requirement_debt,requirement_partially_implemented,apache,0.0,Closed,2,3,
flink,13135,review,475413540,code_debt,complex_code,apache,14.0,Closed,2,11,"review=description?, component=Documentation, component=Examples"
trafficcontrol,250,review,99355200,non_debt,-,apache,0.0,Closed,4,4,
spark,12299,comment,215675192,non_debt,-,apache,17.0,Closed,3,4,
phoenix,671,review,363576854,non_debt,-,apache,59.0,Closed,0,30,
hawq,929,review,80166393,non_debt,-,apache,3.0,Closed,3,8,
drill,1666,review,261613484,non_debt,-,apache,14.0,Closed,1,25,
hudi,1149,comment,657946414,non_debt,-,apache,216.0,Merged,12,30,
skywalking,2935,review,296469085,non_debt,-,apache,7.0,Merged,28,16,test
hudi,625,comment,480006882,non_debt,-,apache,8.0,Closed,1,0,
zeppelin,1929,comment,276875597,non_debt,-,apache,13.0,Closed,4,2,
spark,31766,review,592084726,non_debt,-,apache,4.0,Closed,2,15,SQL
druid,6430,review,267088298,non_debt,-,apache,200.0,Merged,30,30,"Feature, Release Notes"
flink,10388,comment,561631987,test_debt,lack_of_tests,apache,2.0,Closed,1,30,"review=description?, component=TableSQL/API"
spark,11356,comment,188613807,non_debt,-,apache,0.0,Closed,4,6,
carbondata,3293,comment,503188255,non_debt,-,apache,2.0,Closed,1,8,
drill,1799,review,289393173,non_debt,-,apache,9.0,Merged,1,12,
streams,5,summary,0,non_debt,-,apache,0.0,Closed,3,0,
geode,4189,comment,544634796,test_debt,flaky_test,apache,0.0,Merged,1,0,
incubator-hop,136,summary,0,non_debt,-,apache,0.0,Merged,3,0,
carbondata,310,review,94093632,non_debt,-,apache,49.0,Closed,5,27,
spark,23208,comment,448728287,non_debt,-,apache,43.0,Closed,7,30,
arrow,9017,comment,751325986,non_debt,-,apache,1.0,Closed,5,3,Component: Rust
spark,29082,review,460624604,non_debt,-,apache,247.0,Closed,2,30,"SQL, ML, MLLIB, STRUCTURED STREAMING, KUBERNETES, WEB UI, DEPLOY, GRAPHX, MESOS, BUILD, SPARK SHELL, YARN, EXAMPLES, DOCS, CORE, WINDOWS, INFRA, PYTHON, R, DSTREAM, AVRO"
beam,13435,comment,747291549,code_debt,dead_code,apache,39.0,Merged,2,7,"java, runners, core"
spark,27249,review,367778667,non_debt,-,apache,3.0,Closed,17,18,SQL
incubator-mxnet,19892,description,0,non_debt,-,apache,2.0,Closed,1,0,pr-awaiting-review
spark,11300,comment,187079024,non_debt,-,apache,0.0,Closed,1,0,
spark,8744,review,39581040,code_debt,dead_code,apache,165.0,Closed,7,30,
airflow,3127,comment,374799488,non_debt,-,apache,5.0,Closed,1,0,
superset,7751,description,0,non_debt,-,apache,127.0,Closed,2,1,"inactive, size/XS"
cloudstack,1446,comment,198795359,non_debt,-,apache,1447.0,Closed,1,0,
spark,4525,review,24634640,code_debt,low_quality_code,apache,19.0,Closed,3,27,
ignite,5506,description,0,non_debt,-,apache,,Not Closed or Merged,4,0,
flink,4369,comment,317411393,non_debt,-,apache,91.0,Closed,7,0,component=Runtime/Coordination
incubator-mxnet,11076,description,0,design_debt,non-optimal_design,apache,1.0,Merged,6,0,
spark,25178,review,305176094,non_debt,-,apache,6.0,Closed,2,12,ML
spark,1313,comment,49215361,non_debt,-,apache,30.0,Closed,16,30,
carbondata,1634,comment,350923807,non_debt,-,apache,3.0,Closed,2,0,
hadoop,840,comment,499279608,design_debt,non-optimal_design,apache,6.0,Closed,1,0,ozone
arrow,3576,summary,0,non_debt,-,apache,131.0,Closed,1,0,Component: Python
flink,10767,summary,0,non_debt,-,apache,1.0,Merged,1,0,review=description?
spark,13078,summary,0,documentation_debt,low_quality_documentation,apache,3.0,Closed,4,5,
beam,3618,comment,317188356,non_debt,-,apache,17.0,Closed,14,30,
arrow,7430,comment,644410813,non_debt,-,apache,2.0,Closed,3,0,
spark,22074,comment,412227375,non_debt,-,apache,0.0,Closed,1,0,
kafka,5797,review,224996320,non_debt,-,apache,0.0,Merged,2,2,
flink,3502,comment,285672241,non_debt,-,apache,147.0,Closed,19,0,component=TableSQL/API
rocketmq,63,comment,280247176,non_debt,-,apache,40.0,Closed,1,0,
kylin,961,review,352444230,code_debt,low_quality_code,apache,9.0,Merged,3,8,
flink,5224,review,160946952,non_debt,-,apache,9.0,Closed,14,8,component=CommandLineClient
spark,9297,review,46203981,design_debt,non-optimal_design,apache,29.0,Closed,22,30,
pulsar,5767,review,352337822,non_debt,-,apache,18.0,Merged,6,20,"bug, component/broker"
spark,28841,review,463960973,test_debt,lack_of_tests,apache,155.0,Closed,30,30,"SQL, EXAMPLES, DOCS, PYTHON, R"
spark,16944,review,103047268,code_debt,low_quality_code,apache,21.0,Closed,1,30,
beam,5764,summary,0,non_debt,-,apache,67.0,Closed,1,0,stale
spark,8429,comment,134717879,non_debt,-,apache,0.0,Closed,1,0,
camel,467,comment,89960647,non_debt,-,apache,1.0,Closed,1,0,
pulsar,1248,description,0,non_debt,-,apache,120.0,Closed,11,11,
beam,8035,summary,0,non_debt,-,apache,0.0,Merged,1,0,
pulsar,8358,comment,715932777,non_debt,-,apache,2.0,Merged,2,2,
carbondata,1693,comment,360073659,non_debt,-,apache,40.0,Closed,1,2,
servicecomb-java-chassis,562,review,171433099,non_debt,-,apache,1.0,Merged,6,30,
ignite,2422,summary,0,non_debt,-,apache,0.0,Closed,1,0,
flink,9363,review,312004763,non_debt,-,apache,3.0,Merged,2,13,"review=description?, component=TableSQL/Planner"
geode,3345,summary,0,non_debt,-,apache,5.0,Merged,2,0,
carbondata,3498,comment,562581467,non_debt,-,apache,4.0,Closed,1,1,
storm,429,comment,75878755,non_debt,-,apache,12.0,Merged,4,6,
beam,7773,comment,461943922,non_debt,-,apache,1.0,Merged,3,0,
spark,5792,review,31554863,non_debt,-,apache,34.0,Closed,17,30,
nifi,3672,review,318211409,non_debt,-,apache,99.0,Closed,21,30,
carbondata,3584,comment,596357267,non_debt,-,apache,65.0,Closed,5,30,
airflow,3908,comment,423772330,non_debt,-,apache,0.0,Merged,1,0,
flink,11679,comment,611357905,non_debt,-,apache,0.0,Merged,1,0,"review=description?, component=Runtime/Metrics, component=Runtime/Task"
tvm,1168,review,189436619,non_debt,-,apache,20.0,Closed,30,30,
spark,86,comment,37382222,non_debt,-,apache,23.0,Closed,6,30,
systemds,877,summary,0,non_debt,-,apache,6.0,Closed,3,8,
gobblin,57,comment,84181228,non_debt,-,apache,6.0,Merged,7,0,
hudi,2127,review,499304054,code_debt,low_quality_code,apache,20.0,Merged,5,21,schema-and-data-types
arrow,8715,comment,751980283,non_debt,-,apache,39.0,Closed,18,8,"Component: Rust, Component: Parquet, Component: Rust - DataFusion, needs-rebase"
hawq,548,comment,204355747,non_debt,-,apache,0.0,Closed,1,0,
calcite,1895,summary,0,non_debt,-,apache,1.0,Merged,1,0,
accumulo,1450,review,355575551,non_debt,-,apache,35.0,Merged,7,19,
guacamole-client,122,review,161413980,code_debt,low_quality_code,apache,354.0,Merged,30,30,
hive,1982,review,577500461,non_debt,-,apache,118.0,Closed,2,8,"tests unstable, stale"
spark,12618,comment,217952164,non_debt,-,apache,157.0,Closed,30,30,
madlib,486,review,390627982,non_debt,-,apache,5.0,Merged,2,7,
arrow,7565,description,0,non_debt,-,apache,0.0,Closed,2,2,
spark,20433,review,174016181,non_debt,-,apache,407.0,Closed,3,30,
spark,7471,review,35220658,non_debt,-,apache,5.0,Closed,9,29,
spark,9682,summary,0,code_debt,duplicated_code,apache,0.0,Closed,1,0,
activemq,184,description,0,non_debt,-,apache,3.0,Closed,1,0,
spark,13775,review,89334966,non_debt,-,apache,248.0,Closed,24,30,
spark,13581,comment,225032387,non_debt,-,apache,0.0,Closed,4,2,
cloudstack,4574,comment,763102959,requirement_debt,requirement_partially_implemented,apache,61.0,Merged,1,4,
skywalking,5827,review,521138108,non_debt,-,apache,0.0,Closed,3,5,discussion
apisix,2339,comment,706452466,non_debt,-,apache,19.0,Closed,30,30,
flink,10454,review,355092999,code_debt,complex_code,apache,1.0,Closed,4,27,"review=description?, component=TableSQL/Client"
brooklyn-server,144,comment,222313156,test_debt,lack_of_tests,apache,265.0,Closed,1,0,
spark,16603,comment,273438586,non_debt,-,apache,18.0,Closed,6,30,
spark,14132,review,70927162,non_debt,-,apache,19.0,Closed,29,30,
superset,1251,comment,251796755,non_debt,-,apache,1.0,Merged,29,19,
beam,5726,review,197573457,non_debt,-,apache,4.0,Merged,1,30,
beam,10367,review,364979191,non_debt,-,apache,33.0,Merged,14,30,
activemq-artemis,3053,summary,0,non_debt,-,apache,523.0,Closed,1,0,
netbeans,1453,review,316347120,non_debt,-,apache,1.0,Merged,2,2,
kafka,4234,comment,345501432,non_debt,-,apache,0.0,Closed,0,0,
beam,10732,review,374009189,non_debt,-,apache,3.0,Merged,3,8,
camel,3934,comment,670323413,non_debt,-,apache,55.0,Merged,4,13,
gobblin,2101,review,139617135,non_debt,-,apache,35.0,Closed,30,30,
spark,23955,comment,469182241,non_debt,-,apache,1.0,Closed,4,8,
druid,4143,comment,291628474,non_debt,-,apache,0.0,Merged,1,0,Improvement
spark,1609,review,15541257,non_debt,-,apache,38.0,Closed,10,30,
spark,186,comment,39081836,non_debt,-,apache,36.0,Closed,19,30,
guacamole-client,546,review,511687968,non_debt,-,apache,118.0,Merged,5,30,
incubator-brooklyn,545,comment,77748553,non_debt,-,apache,139.0,Closed,3,7,
kafka,8105,review,379594069,design_debt,non-optimal_design,apache,9.0,Merged,1,30,"streams, kip"
incubator-pinot,3121,comment,416713328,non_debt,-,apache,0.0,Merged,1,0,
cxf,21,comment,218432577,non_debt,-,apache,1034.0,Closed,2,0,
flink,8600,review,289982051,non_debt,-,apache,0.0,Closed,3,5,"review=description?, component=TableSQL/API"
beam,5242,comment,388440426,non_debt,-,apache,25.0,Merged,9,30,
bookkeeper,701,review,154556572,non_debt,-,apache,41.0,Closed,22,9,
spark,6973,review,33601514,non_debt,-,apache,6.0,Closed,15,13,
arrow,8122,review,492850490,non_debt,-,apache,17.0,Closed,10,5,
flink,3600,summary,0,non_debt,-,apache,29.0,Closed,2,1,"component=Runtime/Coordination, component=CommandLineClient"
flink,517,summary,0,non_debt,-,apache,1.0,Closed,1,0,component=<none>
beam,7603,comment,457255545,non_debt,-,apache,1.0,Merged,1,0,
zeppelin,3409,description,0,non_debt,-,apache,1.0,Closed,1,0,
pulsar,5714,review,352358178,non_debt,-,apache,17.0,Merged,5,9,component/client
apisix-dashboard,1576,review,597786636,non_debt,-,apache,10.0,Merged,15,15,
flink,12574,review,438528714,non_debt,-,apache,0.0,Merged,4,11,"review=description?, component=Documentation, component=Formats, component=TableSQL/Ecosystem"
couchdb,3192,comment,704052315,non_debt,-,apache,0.0,Merged,1,0,
spark,15963,review,88906249,code_debt,complex_code,apache,7.0,Closed,3,2,
spark,28197,comment,616372354,non_debt,-,apache,122.0,Closed,8,21,"SQL, Stale"
spark,28271,comment,618105766,non_debt,-,apache,2.0,Closed,4,3,SQL
carbondata,3014,comment,451990373,non_debt,-,apache,19.0,Closed,1,9,
trafodion,701,comment,246909356,non_debt,-,apache,0.0,Merged,1,0,
trafficcontrol,5716,description,0,non_debt,-,apache,3.0,Merged,1,0,
couchdb,131,summary,0,non_debt,-,apache,0.0,Closed,2,0,
attic-apex-malhar,676,comment,350005283,non_debt,-,apache,43.0,Merged,1,14,
spark,17088,comment,284561791,non_debt,-,apache,79.0,Closed,10,27,
spark,23284,review,240865741,non_debt,-,apache,2.0,Closed,4,13,
spark,6445,comment,106097629,non_debt,-,apache,0.0,Closed,30,0,
drill,1214,review,183982099,non_debt,-,apache,9.0,Closed,1,30,
arrow,9397,review,571604769,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,4.0,Closed,2,2,"Component: Rust, Component: Parquet"
spark,22729,summary,0,non_debt,-,apache,9.0,Closed,1,1,
storm,3322,comment,672260764,non_debt,-,apache,27.0,Merged,8,30,
carbondata,2097,comment,377139528,non_debt,-,apache,33.0,Closed,1,4,
carbondata,3986,review,510065227,non_debt,-,apache,13.0,Closed,1,30,
incubator-brooklyn,61,review,14808432,non_debt,-,apache,4.0,Merged,8,13,
airflow,2438,summary,0,non_debt,-,apache,1.0,Closed,1,0,
phoenix,419,comment,452925088,non_debt,-,apache,28.0,Merged,16,30,
spark,22006,review,207876249,code_debt,low_quality_code,apache,1.0,Closed,4,7,
spark,13651,review,66885516,non_debt,-,apache,1.0,Closed,6,17,
couchdb,1011,summary,0,non_debt,-,apache,24.0,Closed,1,0,
arrow,2995,summary,0,non_debt,-,apache,1.0,Closed,2,0,
airflow,15112,review,605095651,non_debt,-,apache,0.0,Merged,7,29,area:Scheduler
kafka,7917,comment,572580060,non_debt,-,apache,0.0,Merged,2,2,
couchdb,1972,review,267628995,non_debt,-,apache,27.0,Merged,6,30,
beam,539,comment,228978298,non_debt,-,apache,25.0,Closed,2,2,
beam,219,review,60802609,non_debt,-,apache,5.0,Closed,6,30,
couchdb,1370,review,198471640,non_debt,-,apache,80.0,Merged,10,30,
airflow,2460,comment,435914220,non_debt,-,apache,1503.0,Closed,6,10,"pinned, AIP-39"
hbase,754,review,379774633,non_debt,-,apache,127.0,Closed,1,30,
hadoop,2674,comment,781282914,code_debt,low_quality_code,apache,44.0,Merged,6,1,
kafka,5353,comment,407906273,non_debt,-,apache,,Not Closed or Merged,4,10,
madlib,10,review,52082172,non_debt,-,apache,59.0,Closed,6,18,
nifi-minifi-cpp,488,comment,465570793,non_debt,-,apache,0.0,Closed,2,1,
hbase,2222,comment,674614477,non_debt,-,apache,15.0,Merged,1,2,
spark,23873,summary,0,non_debt,-,apache,5.0,Closed,3,13,
spark,15609,comment,255675557,non_debt,-,apache,0.0,Closed,1,0,
incubator-brooklyn,615,review,30307969,non_debt,-,apache,76.0,Merged,1,7,
incubator-mxnet,10819,summary,0,test_debt,lack_of_tests,apache,3.0,Merged,3,0,
bookkeeper,368,review,130937339,non_debt,-,apache,0.0,Closed,4,23,"type/task, area/documentation, area/release"
tinkerpop,1297,summary,0,non_debt,-,apache,0.0,Closed,1,0,
arrow,1804,comment,377119109,code_debt,low_quality_code,apache,3.0,Closed,30,10,
kafka,767,comment,171426445,non_debt,-,apache,1.0,Closed,3,7,
spark,26138,description,0,design_debt,non-optimal_design,apache,32.0,Closed,1,15,WEB UI
druid,4754,review,152706384,code_debt,low_quality_code,apache,139.0,Closed,30,30,"Feature, Area - Batch Ingestion, Area - Querying, Area - Testing, Design Review, Development Blocker"
camel-quarkus,626,comment,576870750,non_debt,-,apache,6.0,Merged,1,0,
incubator-heron,1441,description,0,non_debt,-,apache,1.0,Merged,12,18,enhancement
tvm,7642,review,600034455,non_debt,-,apache,17.0,Closed,30,30,status: need review
druid,1899,summary,0,documentation_debt,low_quality_documentation,apache,1.0,Merged,1,0,
kylin,702,comment,503875149,non_debt,-,apache,19.0,Merged,1,0,
spark,16605,review,96789868,non_debt,-,apache,547.0,Closed,8,11,
storm,2428,comment,351426274,non_debt,-,apache,26.0,Merged,1,7,
arrow,1646,review,172281516,non_debt,-,apache,11.0,Merged,6,30,
flink,14610,summary,0,non_debt,-,apache,4.0,Merged,1,8,"review=description?, component=TableSQL/Planner"
ignite,218,comment,487269281,non_debt,-,apache,1263.0,Closed,7,0,
superset,514,review,74370933,non_debt,-,apache,96.0,Merged,19,21,airbnb
flink,6213,summary,0,non_debt,-,apache,2.0,Merged,2,1,component=Runtime/Coordination
flink,11403,review,392897158,code_debt,low_quality_code,apache,12.0,Merged,11,30,"review=description?, component=API/DataStream"
apisix,410,summary,0,non_debt,-,apache,5.0,Merged,30,12,
openwhisk,4403,description,0,non_debt,-,apache,7.0,Merged,1,18,
spark,1415,comment,49090832,non_debt,-,apache,0.0,Closed,1,0,
parquet-mr,487,description,0,non_debt,-,apache,7.0,Merged,2,0,
kafka,3575,review,129764370,code_debt,low_quality_code,apache,1.0,Closed,6,30,
drill,1450,comment,434638067,non_debt,-,apache,73.0,Closed,1,11,
spark,14553,comment,243855740,non_debt,-,apache,78.0,Closed,30,30,
beam,10779,comment,583548103,non_debt,-,apache,6.0,Merged,1,8,
hudi,1756,description,0,non_debt,-,apache,28.0,Merged,16,30,
spark,17662,comment,294663951,non_debt,-,apache,0.0,Closed,4,7,
spark,15870,summary,0,non_debt,-,apache,9.0,Closed,3,1,
spark,4173,comment,71614063,non_debt,-,apache,4.0,Closed,25,30,
superset,10267,comment,655918789,non_debt,-,apache,5.0,Merged,1,2,"sqllab, size/M, !deprecated-label:org:preset"
carbondata,1889,comment,361674829,non_debt,-,apache,0.0,Closed,1,0,
geode-native,481,description,0,non_debt,-,apache,0.0,Merged,1,0,
ozone,140,description,0,non_debt,-,apache,0.0,Closed,2,0,
carbondata,794,comment,294209058,non_debt,-,apache,5.0,Closed,1,0,
ignite,7607,review,409054064,non_debt,-,apache,99.0,Closed,30,30,
lucene-solr,1351,review,406046648,non_debt,-,apache,101.0,Merged,26,30,
spark,13959,comment,302569371,non_debt,-,apache,323.0,Closed,8,0,
spark,13262,comment,221354484,non_debt,-,apache,4.0,Closed,6,30,
spark,22863,comment,433660183,non_debt,-,apache,0.0,Closed,2,1,
spark,31595,review,581561966,non_debt,-,apache,6.0,Closed,17,30,SQL
openwhisk,3388,comment,371279253,non_debt,-,apache,4.0,Merged,5,20,
cassandra,730,review,485793488,code_debt,low_quality_code,apache,564.0,Closed,29,30,
jmeter,627,review,495568930,non_debt,-,apache,7.0,Merged,27,9,
nifi,2805,comment,399167717,non_debt,-,apache,0.0,Closed,4,19,
incubator-heron,3541,description,0,non_debt,-,apache,0.0,Merged,1,0,ui
pulsar,3377,description,0,non_debt,-,apache,0.0,Merged,1,0,"enhancement, component/client, component/security"
spark,23208,review,239581374,non_debt,-,apache,43.0,Closed,7,30,
incubator-heron,3479,comment,626232335,design_debt,non-optimal_design,apache,83.0,Closed,1,0,
cloudstack,954,comment,150064890,non_debt,-,apache,6.0,Merged,1,0,
superset,9837,description,0,non_debt,-,apache,0.0,Merged,3,0,"size/M, !deprecated-label:org:preset"
flink,9717,review,327954939,non_debt,-,apache,17.0,Merged,5,30,"review=description?, component=Runtime/Task"
airflow,5659,comment,581119882,non_debt,-,apache,306.0,Closed,1,14,area:dev-tools
airflow,6073,comment,530132536,non_debt,-,apache,5.0,Closed,1,0,provider:google
flink,8967,comment,508887383,non_debt,-,apache,61.0,Merged,4,4,"review=description?, component=Connectors/Cassandra"
spark,28991,review,449456447,non_debt,-,apache,111.0,Closed,8,25,SQL
zookeeper,1292,comment,602099491,non_debt,-,apache,51.0,Closed,2,0,
flink,10105,review,344547802,non_debt,-,apache,13.0,Closed,29,30,"review=description?, component=TableSQL/Planner"
incubator-mxnet,9552,review,176825148,requirement_debt,requirement_partially_implemented,apache,60.0,Merged,16,30,
hbase,1860,comment,646896275,non_debt,-,apache,14.0,Merged,6,11,
kafka,837,comment,177891645,non_debt,-,apache,,Not Closed or Merged,1,7,
arrow,36,comment,339548456,non_debt,-,apache,955.0,Closed,30,3,
netbeans,1392,comment,525818262,non_debt,-,apache,43.0,Merged,1,0,
flink,11124,summary,0,non_debt,-,apache,223.0,Closed,1,0,review=description?
pulsar,2617,comment,423583902,non_debt,-,apache,4.0,Merged,2,0,type/feature
camel,3171,review,324231977,code_debt,low_quality_code,apache,3.0,Merged,4,7,
flink,14052,review,526233564,non_debt,-,apache,7.0,Merged,2,20,"review=description?, component=Runtime/Network, component=Runtime/Checkpointing"
airflow,4083,comment,495929466,non_debt,-,apache,234.0,Merged,4,10,
airflow,4646,comment,464366589,non_debt,-,apache,23.0,Merged,1,0,
accumulo,195,review,94623388,non_debt,-,apache,34.0,Closed,7,10,
superset,6058,comment,430363331,non_debt,-,apache,7.0,Merged,4,1,
flink,15045,description,0,documentation_debt,low_quality_documentation,apache,4.0,Merged,2,0,review=description?
flink,8430,review,284183023,non_debt,-,apache,10.0,Closed,0,17,"review=description?, component=Runtime/Coordination"
dubbo,5799,description,0,non_debt,-,apache,1.0,Merged,1,0,
drill,530,review,73929975,non_debt,-,apache,49.0,Closed,1,13,
incubator-pagespeed-ngx,1071,summary,0,non_debt,-,apache,5.0,Merged,1,0,
skywalking,2470,summary,0,non_debt,-,apache,0.0,Merged,2,0,"bug, agent, plugin"
systemds,688,review,147017845,non_debt,-,apache,4.0,Closed,19,29,
phoenix,913,review,541363956,non_debt,-,apache,69.0,Merged,1,30,
airflow,1830,review,90948950,code_debt,low_quality_code,apache,97.0,Closed,1,30,
hadoop,1601,comment,541059565,non_debt,-,apache,9.0,Closed,5,4,
kafka,2191,comment,268001461,non_debt,-,apache,19.0,Closed,7,1,
beam,2246,comment,287187424,non_debt,-,apache,2.0,Closed,2,30,
camel,2070,summary,0,non_debt,-,apache,6.0,Closed,8,16,
spark,6090,summary,0,non_debt,-,apache,0.0,Closed,5,11,
incubator-mxnet,13109,comment,438792906,non_debt,-,apache,15.0,Merged,6,0,"pr-awaiting-merge, CMake"
spark,7580,review,35294849,non_debt,-,apache,14.0,Closed,23,30,
arrow,4706,comment,505897550,non_debt,-,apache,0.0,Closed,1,0,
helix,731,review,376166792,non_debt,-,apache,4.0,Merged,8,30,
hudi,2106,review,503737912,documentation_debt,low_quality_documentation,apache,194.0,Closed,30,27,priority:major
couchdb,1972,review,265677665,non_debt,-,apache,27.0,Merged,6,30,
spark,14087,review,81610590,non_debt,-,apache,92.0,Closed,2,22,
druid,5632,review,180936341,documentation_debt,low_quality_documentation,apache,0.0,Merged,6,2,"Performance, Area - Segment Balancing/Coordination"
incubator-pagespeed-ngx,1028,review,43148618,documentation_debt,outdated_documentation,apache,1.0,Merged,1,4,
incubator-pinot,425,description,0,non_debt,-,apache,0.0,Merged,1,15,
pulsar,4062,review,277191942,non_debt,-,apache,42.0,Merged,24,30,type/feature
spark,14562,summary,0,non_debt,-,apache,89.0,Closed,5,17,
thrift,916,summary,0,non_debt,-,apache,0.0,Closed,3,0,
spark,26533,comment,557886732,non_debt,-,apache,20.0,Closed,15,0,
camel,1043,comment,227651822,non_debt,-,apache,4.0,Merged,2,3,
drill,578,review,102303605,non_debt,-,apache,177.0,Closed,14,30,
cloudstack,3003,comment,435941591,non_debt,-,apache,1.0,Merged,2,0,type:enhancement
spark,31829,summary,0,non_debt,-,apache,57.0,Closed,2,16,"KUBERNETES, DOCS"
beam,6830,summary,0,non_debt,-,apache,0.0,Merged,1,2,
incubator-pinot,2068,review,149484084,code_debt,low_quality_code,apache,0.0,Merged,7,23,
ozone,1870,comment,781711803,non_debt,-,apache,17.0,Merged,11,10,
bookkeeper,2347,description,0,non_debt,-,apache,323.0,Closed,5,10,
phoenix,749,review,402659415,non_debt,-,apache,21.0,Closed,1,30,
spark,24116,comment,473683327,non_debt,-,apache,0.0,Closed,1,0,
phoenix,855,description,0,non_debt,-,apache,6.0,Closed,1,0,
kafka,2264,review,95306094,non_debt,-,apache,26.0,Closed,30,30,
superset,9915,comment,634387543,non_debt,-,apache,0.0,Merged,3,0,size/M
ignite,8940,review,603982014,non_debt,-,apache,3.0,Merged,9,12,
avro,1070,review,578050603,non_debt,-,apache,249.0,Merged,4,2,C#
shardingsphere,8604,review,546475778,non_debt,-,apache,7.0,Merged,4,20,"in: test, in: SQL parse"
kafka,2824,comment,293434490,non_debt,-,apache,4.0,Closed,2,0,
carbondata,1664,comment,450070857,non_debt,-,apache,,Not Closed or Merged,5,0,
spark,28098,summary,0,non_debt,-,apache,40.0,Closed,1,0,
couchdb,3127,review,485072389,non_debt,-,apache,11.0,Merged,3,30,
skywalking,845,comment,376875153,non_debt,-,apache,43.0,Merged,15,12,"agent, feature"
spark,19041,review,163041732,code_debt,low_quality_code,apache,532.0,Closed,1,30,
kafka,4206,comment,344148911,non_debt,-,apache,8.0,Closed,4,20,
spark,18301,review,122376556,non_debt,-,apache,15.0,Closed,12,30,
spark,21200,review,185268813,non_debt,-,apache,3.0,Closed,30,30,
carbondata,1524,comment,345426984,non_debt,-,apache,0.0,Closed,1,10,
spark,7186,review,36114225,non_debt,-,apache,33.0,Closed,11,18,
hbase,426,review,310130785,non_debt,-,apache,4.0,Merged,1,20,
kafka,6538,review,274196345,non_debt,-,apache,6.0,Merged,2,3,
samza,430,comment,367865351,non_debt,-,apache,0.0,Closed,1,0,
madlib,389,comment,491443083,non_debt,-,apache,3.0,Closed,2,9,
arrow,467,review,109291184,code_debt,complex_code,apache,68.0,Closed,7,11,
trafodion,1475,comment,372915337,non_debt,-,apache,1.0,Merged,1,0,
flink,9057,review,302544895,non_debt,-,apache,1.0,Closed,7,18,"review=description?, component=TableSQL/Planner"
spark,19884,comment,350871930,non_debt,-,apache,16.0,Closed,17,30,
ambari,39,comment,304184352,non_debt,-,apache,433.0,Closed,30,0,
incubator-pinot,2062,review,148907373,non_debt,-,apache,0.0,Merged,4,4,
arrow,898,review,130206222,code_debt,low_quality_code,apache,11.0,Closed,6,4,
kafka,557,comment,185440297,non_debt,-,apache,403.0,Closed,1,0,
superset,12873,review,568157907,non_debt,-,apache,6.0,Merged,15,26,"size/L, preset-io, need:merge"
drill,1953,review,373533767,non_debt,-,apache,22.0,Merged,3,30,documentation
skywalking,4987,comment,652475825,code_debt,slow_algorithm,apache,7.0,Merged,27,30,"backend, enhancement"
storm,1480,comment,226404728,design_debt,non-optimal_design,apache,81.0,Closed,1,0,
pulsar,43,review,82489542,non_debt,-,apache,13.0,Merged,1,30,enhancement
couchdb,1605,review,222812034,non_debt,-,apache,76.0,Closed,6,30,
flink,13354,summary,0,non_debt,-,apache,1.0,Closed,1,0,"review=description?, component=API/DataSet, component=API/DataStream"
incubator-heron,2761,review,172425361,non_debt,-,apache,6.0,Merged,3,7,
tvm,1181,review,194825932,non_debt,-,apache,16.0,Merged,12,30,status: accepted
tvm,4934,review,383560367,non_debt,-,apache,0.0,Merged,7,8,status: accepted
druid,2144,comment,166701946,non_debt,-,apache,0.0,Merged,1,0,
reef,1054,review,68419655,code_debt,duplicated_code,apache,55.0,Closed,4,30,
spark,18748,review,139141803,non_debt,-,apache,73.0,Closed,13,4,
spark,28163,description,0,code_debt,slow_algorithm,apache,0.0,Closed,2,0,
kafka,9720,review,540486098,non_debt,-,apache,47.0,Merged,20,30,"streams, kip"
beam,1808,comment,275576811,non_debt,-,apache,21.0,Closed,2,2,
daffodil,291,review,348540375,code_debt,low_quality_code,apache,20.0,Merged,1,30,
cloudstack,732,comment,134135278,non_debt,-,apache,8.0,Closed,2,3,
spark,14690,review,82707709,non_debt,-,apache,58.0,Closed,21,30,
spark,2432,review,18315435,non_debt,-,apache,16.0,Closed,30,30,
spark,26656,review,359262166,non_debt,-,apache,31.0,Closed,30,30,SQL
spark,21442,comment,405148846,non_debt,-,apache,49.0,Closed,9,10,
incubator-mxnet,14783,comment,492901200,non_debt,-,apache,21.0,Merged,10,0,"MKLDNN, pr-work-in-progress"
flink,4213,comment,312696319,non_debt,-,apache,5.0,Closed,1,0,component=BuildSystem
spark,17530,comment,291961397,non_debt,-,apache,122.0,Closed,18,0,
