project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
madlib,486,review,390627982,non_debt,-,apache,5.0,Merged
arrow,7565,description,0,non_debt,-,apache,0.0,Closed
spark,20433,review,174016181,non_debt,-,apache,407.0,Closed
spark,7471,review,35220658,non_debt,-,apache,5.0,Closed
spark,9682,summary,0,code_debt,duplicated_code,apache,0.0,Closed
activemq,184,description,0,non_debt,-,apache,3.0,Closed
spark,13775,review,89334966,non_debt,-,apache,248.0,Closed
spark,13581,comment,225032387,non_debt,-,apache,0.0,Closed
cloudstack,4574,comment,763102959,requirement_debt,requirement_partially_implemented,apache,61.0,Merged
skywalking,5827,review,521138108,non_debt,-,apache,0.0,Closed
apisix,2339,comment,706452466,non_debt,-,apache,19.0,Closed
flink,10454,review,355092999,code_debt,complex_code,apache,1.0,Closed
brooklyn-server,144,comment,222313156,test_debt,lack_of_tests,apache,265.0,Closed
spark,16603,comment,273438586,non_debt,-,apache,18.0,Closed
spark,14132,review,70927162,non_debt,-,apache,19.0,Closed
superset,1251,comment,251796755,non_debt,-,apache,1.0,Merged
beam,5726,review,197573457,non_debt,-,apache,4.0,Merged
beam,10367,review,364979191,non_debt,-,apache,33.0,Merged
activemq-artemis,3053,summary,0,non_debt,-,apache,523.0,Closed
netbeans,1453,review,316347120,non_debt,-,apache,1.0,Merged
kafka,4234,comment,345501432,non_debt,-,apache,0.0,Closed
beam,10732,review,374009189,non_debt,-,apache,3.0,Merged
camel,3934,comment,670323413,non_debt,-,apache,55.0,Merged
gobblin,2101,review,139617135,non_debt,-,apache,35.0,Closed
spark,23955,comment,469182241,non_debt,-,apache,1.0,Closed
druid,4143,comment,291628474,non_debt,-,apache,0.0,Merged
spark,1609,review,15541257,non_debt,-,apache,38.0,Closed
spark,186,comment,39081836,non_debt,-,apache,36.0,Closed
guacamole-client,546,review,511687968,non_debt,-,apache,118.0,Merged
incubator-brooklyn,545,comment,77748553,non_debt,-,apache,139.0,Closed
kafka,8105,review,379594069,design_debt,non-optimal_design,apache,9.0,Merged
incubator-pinot,3121,comment,416713328,non_debt,-,apache,0.0,Merged
cxf,21,comment,218432577,non_debt,-,apache,1034.0,Closed
flink,8600,review,289982051,non_debt,-,apache,0.0,Closed
beam,5242,comment,388440426,non_debt,-,apache,25.0,Merged
bookkeeper,701,review,154556572,non_debt,-,apache,41.0,Closed
spark,6973,review,33601514,non_debt,-,apache,6.0,Closed
arrow,8122,review,492850490,non_debt,-,apache,17.0,Closed
flink,3600,summary,0,non_debt,-,apache,29.0,Closed
flink,517,summary,0,non_debt,-,apache,1.0,Closed
beam,7603,comment,457255545,non_debt,-,apache,1.0,Merged
zeppelin,3409,description,0,non_debt,-,apache,1.0,Closed
pulsar,5714,review,352358178,non_debt,-,apache,17.0,Merged
apisix-dashboard,1576,review,597786636,non_debt,-,apache,10.0,Merged
flink,12574,review,438528714,non_debt,-,apache,0.0,Merged
couchdb,3192,comment,704052315,non_debt,-,apache,0.0,Merged
spark,15963,review,88906249,code_debt,complex_code,apache,7.0,Closed
spark,28197,comment,616372354,non_debt,-,apache,122.0,Closed
spark,28271,comment,618105766,non_debt,-,apache,2.0,Closed
carbondata,3014,comment,451990373,non_debt,-,apache,19.0,Closed
trafodion,701,comment,246909356,non_debt,-,apache,0.0,Merged
trafficcontrol,5716,description,0,non_debt,-,apache,3.0,Merged
couchdb,131,summary,0,non_debt,-,apache,0.0,Closed
attic-apex-malhar,676,comment,350005283,non_debt,-,apache,43.0,Merged
spark,17088,comment,284561791,non_debt,-,apache,79.0,Closed
spark,23284,review,240865741,non_debt,-,apache,2.0,Closed
spark,6445,comment,106097629,non_debt,-,apache,0.0,Closed
drill,1214,review,183982099,non_debt,-,apache,9.0,Closed
arrow,9397,review,571604769,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,4.0,Closed
spark,22729,summary,0,non_debt,-,apache,9.0,Closed
storm,3322,comment,672260764,non_debt,-,apache,27.0,Merged
carbondata,2097,comment,377139528,non_debt,-,apache,33.0,Closed
carbondata,3986,review,510065227,non_debt,-,apache,13.0,Closed
incubator-brooklyn,61,review,14808432,non_debt,-,apache,4.0,Merged
airflow,2438,summary,0,non_debt,-,apache,1.0,Closed
phoenix,419,comment,452925088,non_debt,-,apache,28.0,Merged
spark,22006,review,207876249,code_debt,low_quality_code,apache,1.0,Closed
spark,13651,review,66885516,non_debt,-,apache,1.0,Closed
couchdb,1011,summary,0,non_debt,-,apache,24.0,Closed
arrow,2995,summary,0,non_debt,-,apache,1.0,Closed
airflow,15112,review,605095651,non_debt,-,apache,0.0,Merged
kafka,7917,comment,572580060,non_debt,-,apache,0.0,Merged
couchdb,1972,review,267628995,non_debt,-,apache,27.0,Merged
beam,539,comment,228978298,non_debt,-,apache,25.0,Closed
beam,219,review,60802609,non_debt,-,apache,5.0,Closed
couchdb,1370,review,198471640,non_debt,-,apache,80.0,Merged
airflow,2460,comment,435914220,non_debt,-,apache,1503.0,Closed
hbase,754,review,379774633,non_debt,-,apache,127.0,Closed
hadoop,2674,comment,781282914,code_debt,low_quality_code,apache,44.0,Merged
kafka,5353,comment,407906273,non_debt,-,apache,,Not Closed or Merged
madlib,10,review,52082172,non_debt,-,apache,59.0,Closed
nifi-minifi-cpp,488,comment,465570793,non_debt,-,apache,0.0,Closed
hbase,2222,comment,674614477,non_debt,-,apache,15.0,Merged
spark,23873,summary,0,non_debt,-,apache,5.0,Closed
spark,15609,comment,255675557,non_debt,-,apache,0.0,Closed
incubator-brooklyn,615,review,30307969,non_debt,-,apache,76.0,Merged
incubator-mxnet,10819,summary,0,test_debt,lack_of_tests,apache,3.0,Merged
bookkeeper,368,review,130937339,non_debt,-,apache,0.0,Closed
tinkerpop,1297,summary,0,non_debt,-,apache,0.0,Closed
arrow,1804,comment,377119109,code_debt,low_quality_code,apache,3.0,Closed
kafka,767,comment,171426445,non_debt,-,apache,1.0,Closed
spark,26138,description,0,design_debt,non-optimal_design,apache,32.0,Closed
druid,4754,review,152706384,code_debt,low_quality_code,apache,139.0,Closed
camel-quarkus,626,comment,576870750,non_debt,-,apache,6.0,Merged
incubator-heron,1441,description,0,non_debt,-,apache,1.0,Merged
tvm,7642,review,600034455,non_debt,-,apache,17.0,Closed
druid,1899,summary,0,documentation_debt,low_quality_documentation,apache,1.0,Merged
kylin,702,comment,503875149,non_debt,-,apache,19.0,Merged
spark,16605,review,96789868,non_debt,-,apache,547.0,Closed
storm,2428,comment,351426274,non_debt,-,apache,26.0,Merged
arrow,1646,review,172281516,non_debt,-,apache,11.0,Merged
flink,14610,summary,0,non_debt,-,apache,4.0,Merged
ignite,218,comment,487269281,non_debt,-,apache,1263.0,Closed
superset,514,review,74370933,non_debt,-,apache,96.0,Merged
flink,6213,summary,0,non_debt,-,apache,2.0,Merged
flink,11403,review,392897158,code_debt,low_quality_code,apache,12.0,Merged
apisix,410,summary,0,non_debt,-,apache,5.0,Merged
openwhisk,4403,description,0,non_debt,-,apache,7.0,Merged
spark,1415,comment,49090832,non_debt,-,apache,0.0,Closed
parquet-mr,487,description,0,non_debt,-,apache,7.0,Merged
kafka,3575,review,129764370,code_debt,low_quality_code,apache,1.0,Closed
drill,1450,comment,434638067,non_debt,-,apache,73.0,Closed
spark,14553,comment,243855740,non_debt,-,apache,78.0,Closed
beam,10779,comment,583548103,non_debt,-,apache,6.0,Merged
hudi,1756,description,0,non_debt,-,apache,28.0,Merged
spark,17662,comment,294663951,non_debt,-,apache,0.0,Closed
spark,15870,summary,0,non_debt,-,apache,9.0,Closed
spark,4173,comment,71614063,non_debt,-,apache,4.0,Closed
superset,10267,comment,655918789,non_debt,-,apache,5.0,Merged
carbondata,1889,comment,361674829,non_debt,-,apache,0.0,Closed
geode-native,481,description,0,non_debt,-,apache,0.0,Merged
ozone,140,description,0,non_debt,-,apache,0.0,Closed
carbondata,794,comment,294209058,non_debt,-,apache,5.0,Closed
ignite,7607,review,409054064,non_debt,-,apache,99.0,Closed
lucene-solr,1351,review,406046648,non_debt,-,apache,101.0,Merged
spark,13959,comment,302569371,non_debt,-,apache,323.0,Closed
spark,13262,comment,221354484,non_debt,-,apache,4.0,Closed
spark,22863,comment,433660183,non_debt,-,apache,0.0,Closed
spark,31595,review,581561966,non_debt,-,apache,6.0,Closed
openwhisk,3388,comment,371279253,non_debt,-,apache,4.0,Merged
cassandra,730,review,485793488,code_debt,low_quality_code,apache,564.0,Closed
jmeter,627,review,495568930,non_debt,-,apache,7.0,Merged
nifi,2805,comment,399167717,non_debt,-,apache,0.0,Closed
incubator-heron,3541,description,0,non_debt,-,apache,0.0,Merged
pulsar,3377,description,0,non_debt,-,apache,0.0,Merged
spark,23208,review,239581374,non_debt,-,apache,43.0,Closed
incubator-heron,3479,comment,626232335,design_debt,non-optimal_design,apache,83.0,Closed
cloudstack,954,comment,150064890,non_debt,-,apache,6.0,Merged
superset,9837,description,0,non_debt,-,apache,0.0,Merged
flink,9717,review,327954939,non_debt,-,apache,17.0,Merged
airflow,5659,comment,581119882,non_debt,-,apache,306.0,Closed
airflow,6073,comment,530132536,non_debt,-,apache,5.0,Closed
flink,8967,comment,508887383,non_debt,-,apache,61.0,Merged
spark,28991,review,449456447,non_debt,-,apache,111.0,Closed
zookeeper,1292,comment,602099491,non_debt,-,apache,51.0,Closed
flink,10105,review,344547802,non_debt,-,apache,13.0,Closed
incubator-mxnet,9552,review,176825148,requirement_debt,requirement_partially_implemented,apache,60.0,Merged
hbase,1860,comment,646896275,non_debt,-,apache,14.0,Merged
kafka,837,comment,177891645,non_debt,-,apache,,Not Closed or Merged
arrow,36,comment,339548456,non_debt,-,apache,955.0,Closed
netbeans,1392,comment,525818262,non_debt,-,apache,43.0,Merged
flink,11124,summary,0,non_debt,-,apache,223.0,Closed
pulsar,2617,comment,423583902,non_debt,-,apache,4.0,Merged
camel,3171,review,324231977,code_debt,low_quality_code,apache,3.0,Merged
flink,14052,review,526233564,non_debt,-,apache,7.0,Merged
airflow,4083,comment,495929466,non_debt,-,apache,234.0,Merged
airflow,4646,comment,464366589,non_debt,-,apache,23.0,Merged
accumulo,195,review,94623388,non_debt,-,apache,34.0,Closed
superset,6058,comment,430363331,non_debt,-,apache,7.0,Merged
flink,15045,description,0,documentation_debt,low_quality_documentation,apache,4.0,Merged
flink,8430,review,284183023,non_debt,-,apache,10.0,Closed
dubbo,5799,description,0,non_debt,-,apache,1.0,Merged
drill,530,review,73929975,non_debt,-,apache,49.0,Closed
incubator-pagespeed-ngx,1071,summary,0,non_debt,-,apache,5.0,Merged
skywalking,2470,summary,0,non_debt,-,apache,0.0,Merged
systemds,688,review,147017845,non_debt,-,apache,4.0,Closed
phoenix,913,review,541363956,non_debt,-,apache,69.0,Merged
airflow,1830,review,90948950,code_debt,low_quality_code,apache,97.0,Closed
hadoop,1601,comment,541059565,non_debt,-,apache,9.0,Closed
kafka,2191,comment,268001461,non_debt,-,apache,19.0,Closed
beam,2246,comment,287187424,non_debt,-,apache,2.0,Closed
camel,2070,summary,0,non_debt,-,apache,6.0,Closed
spark,6090,summary,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,13109,comment,438792906,non_debt,-,apache,15.0,Merged
spark,7580,review,35294849,non_debt,-,apache,14.0,Closed
arrow,4706,comment,505897550,non_debt,-,apache,0.0,Closed
helix,731,review,376166792,non_debt,-,apache,4.0,Merged
hudi,2106,review,503737912,documentation_debt,low_quality_documentation,apache,194.0,Closed
couchdb,1972,review,265677665,non_debt,-,apache,27.0,Merged
spark,14087,review,81610590,non_debt,-,apache,92.0,Closed
druid,5632,review,180936341,documentation_debt,low_quality_documentation,apache,0.0,Merged
incubator-pagespeed-ngx,1028,review,43148618,documentation_debt,outdated_documentation,apache,1.0,Merged
incubator-pinot,425,description,0,non_debt,-,apache,0.0,Merged
pulsar,4062,review,277191942,non_debt,-,apache,42.0,Merged
spark,14562,summary,0,non_debt,-,apache,89.0,Closed
thrift,916,summary,0,non_debt,-,apache,0.0,Closed
spark,26533,comment,557886732,non_debt,-,apache,20.0,Closed
camel,1043,comment,227651822,non_debt,-,apache,4.0,Merged
drill,578,review,102303605,non_debt,-,apache,177.0,Closed
cloudstack,3003,comment,435941591,non_debt,-,apache,1.0,Merged
spark,31829,summary,0,non_debt,-,apache,57.0,Closed
beam,6830,summary,0,non_debt,-,apache,0.0,Merged
incubator-pinot,2068,review,149484084,code_debt,low_quality_code,apache,0.0,Merged
ozone,1870,comment,781711803,non_debt,-,apache,17.0,Merged
bookkeeper,2347,description,0,non_debt,-,apache,323.0,Closed
phoenix,749,review,402659415,non_debt,-,apache,21.0,Closed
spark,24116,comment,473683327,non_debt,-,apache,0.0,Closed
phoenix,855,description,0,non_debt,-,apache,6.0,Closed
kafka,2264,review,95306094,non_debt,-,apache,26.0,Closed
superset,9915,comment,634387543,non_debt,-,apache,0.0,Merged
ignite,8940,review,603982014,non_debt,-,apache,3.0,Merged
avro,1070,review,578050603,non_debt,-,apache,249.0,Merged
shardingsphere,8604,review,546475778,non_debt,-,apache,7.0,Merged
kafka,2824,comment,293434490,non_debt,-,apache,4.0,Closed
carbondata,1664,comment,450070857,non_debt,-,apache,,Not Closed or Merged
spark,28098,summary,0,non_debt,-,apache,40.0,Closed
couchdb,3127,review,485072389,non_debt,-,apache,11.0,Merged
skywalking,845,comment,376875153,non_debt,-,apache,43.0,Merged
spark,19041,review,163041732,code_debt,low_quality_code,apache,532.0,Closed
kafka,4206,comment,344148911,non_debt,-,apache,8.0,Closed
spark,18301,review,122376556,non_debt,-,apache,15.0,Closed
spark,21200,review,185268813,non_debt,-,apache,3.0,Closed
carbondata,1524,comment,345426984,non_debt,-,apache,0.0,Closed
spark,7186,review,36114225,non_debt,-,apache,33.0,Closed
hbase,426,review,310130785,non_debt,-,apache,4.0,Merged
kafka,6538,review,274196345,non_debt,-,apache,6.0,Merged
samza,430,comment,367865351,non_debt,-,apache,0.0,Closed
madlib,389,comment,491443083,non_debt,-,apache,3.0,Closed
arrow,467,review,109291184,code_debt,complex_code,apache,68.0,Closed
trafodion,1475,comment,372915337,non_debt,-,apache,1.0,Merged
flink,9057,review,302544895,non_debt,-,apache,1.0,Closed
spark,19884,comment,350871930,non_debt,-,apache,16.0,Closed
ambari,39,comment,304184352,non_debt,-,apache,433.0,Closed
incubator-pinot,2062,review,148907373,non_debt,-,apache,0.0,Merged
arrow,898,review,130206222,code_debt,low_quality_code,apache,11.0,Closed
kafka,557,comment,185440297,non_debt,-,apache,403.0,Closed
superset,12873,review,568157907,non_debt,-,apache,6.0,Merged
drill,1953,review,373533767,non_debt,-,apache,22.0,Merged
skywalking,4987,comment,652475825,code_debt,slow_algorithm,apache,7.0,Merged
storm,1480,comment,226404728,design_debt,non-optimal_design,apache,81.0,Closed
pulsar,43,review,82489542,non_debt,-,apache,13.0,Merged
couchdb,1605,review,222812034,non_debt,-,apache,76.0,Closed
flink,13354,summary,0,non_debt,-,apache,1.0,Closed
incubator-heron,2761,review,172425361,non_debt,-,apache,6.0,Merged
tvm,1181,review,194825932,non_debt,-,apache,16.0,Merged
tvm,4934,review,383560367,non_debt,-,apache,0.0,Merged
druid,2144,comment,166701946,non_debt,-,apache,0.0,Merged
reef,1054,review,68419655,code_debt,duplicated_code,apache,55.0,Closed
spark,18748,review,139141803,non_debt,-,apache,73.0,Closed
spark,28163,description,0,code_debt,slow_algorithm,apache,0.0,Closed
kafka,9720,review,540486098,non_debt,-,apache,47.0,Merged
beam,1808,comment,275576811,non_debt,-,apache,21.0,Closed
daffodil,291,review,348540375,code_debt,low_quality_code,apache,20.0,Merged
cloudstack,732,comment,134135278,non_debt,-,apache,8.0,Closed
spark,14690,review,82707709,non_debt,-,apache,58.0,Closed
spark,2432,review,18315435,non_debt,-,apache,16.0,Closed
spark,26656,review,359262166,non_debt,-,apache,31.0,Closed
spark,21442,comment,405148846,non_debt,-,apache,49.0,Closed
incubator-mxnet,14783,comment,492901200,non_debt,-,apache,21.0,Merged
flink,4213,comment,312696319,non_debt,-,apache,5.0,Closed
spark,17530,comment,291961397,non_debt,-,apache,122.0,Closed
kafka,6020,comment,447558662,non_debt,-,apache,24.0,Closed
openwhisk,1438,comment,256636239,non_debt,-,apache,1.0,Merged
druid,2225,description,0,non_debt,-,apache,0.0,Closed
spark,27267,review,369526132,non_debt,-,apache,5.0,Closed
spark,14788,comment,256916341,non_debt,-,apache,190.0,Closed
nifi-minifi-cpp,791,review,435319933,non_debt,-,apache,40.0,Closed
pulsar,5043,comment,546989952,non_debt,-,apache,66.0,Merged
spark,25919,review,338633807,non_debt,-,apache,105.0,Closed
zeppelin,1843,comment,270552773,non_debt,-,apache,0.0,Closed
jena,51,comment,91499263,non_debt,-,apache,20.0,Closed
thrift,1050,summary,0,non_debt,-,apache,2.0,Closed
flink,11944,review,417785164,non_debt,-,apache,0.0,Merged
cloudstack,1224,comment,164271374,design_debt,non-optimal_design,apache,39.0,Closed
beam,1100,description,0,non_debt,-,apache,4.0,Merged
spark,13300,comment,222043096,non_debt,-,apache,245.0,Closed
druid,3399,comment,252780216,non_debt,-,apache,45.0,Merged
flink,839,comment,112161893,non_debt,-,apache,0.0,Closed
thrift,1401,comment,349099421,non_debt,-,apache,165.0,Merged
spark,15046,description,0,non_debt,-,apache,11.0,Closed
spark,20670,comment,369484110,non_debt,-,apache,4.0,Closed
openwhisk,1874,comment,280988481,non_debt,-,apache,2.0,Closed
incubator-heron,2557,review,151204609,non_debt,-,apache,1.0,Merged
kafka,6762,review,286572482,documentation_debt,outdated_documentation,apache,17.0,Merged
beam,4249,summary,0,non_debt,-,apache,73.0,Merged
spark,29342,review,467157401,non_debt,-,apache,13.0,Closed
arrow,1219,review,146153016,non_debt,-,apache,2.0,Closed
storm,2241,review,129494647,requirement_debt,requirement_partially_implemented,apache,164.0,Closed
rocketmq,64,comment,280278200,code_debt,duplicated_code,apache,512.0,Closed
kafka,6340,comment,479994321,non_debt,-,apache,39.0,Merged
samza,196,description,0,non_debt,-,apache,40.0,Closed
arrow,2623,review,220653441,code_debt,low_quality_code,apache,262.0,Closed
geode,303,review,91422055,non_debt,-,apache,5.0,Closed
tajo,852,description,0,non_debt,-,apache,19.0,Closed
incubator-doris,2431,review,357498715,non_debt,-,apache,6.0,Merged
couchdb,470,review,110758097,non_debt,-,apache,23.0,Merged
spark,29964,comment,704881030,non_debt,-,apache,4.0,Closed
spark,3245,review,20504747,non_debt,-,apache,41.0,Closed
incubator-mxnet,12426,description,0,documentation_debt,low_quality_documentation,apache,12.0,Merged
hadoop,2737,review,602183347,non_debt,-,apache,,Not Closed or Merged
kafka,6163,review,252942686,code_debt,low_quality_code,apache,15.0,Merged
tvm,217,review,125549797,non_debt,-,apache,0.0,Merged
cloudstack,801,comment,153367941,non_debt,-,apache,68.0,Merged
incubator-mxnet,4513,comment,270335078,non_debt,-,apache,5.0,Merged
tvm,6230,comment,670308769,non_debt,-,apache,0.0,Merged
cloudstack,3113,comment,454822917,non_debt,-,apache,19.0,Merged
spark,29661,review,486671789,non_debt,-,apache,109.0,Closed
tvm,1047,description,0,non_debt,-,apache,0.0,Merged
spark,2157,comment,53669323,non_debt,-,apache,0.0,Closed
kafka,4436,review,162450333,non_debt,-,apache,0.0,Merged
spark,17406,review,108049886,non_debt,-,apache,5.0,Closed
spark,5383,comment,91342733,non_debt,-,apache,36.0,Closed
spark,22110,review,210207729,non_debt,-,apache,1.0,Closed
beam,2330,review,112816993,code_debt,complex_code,apache,31.0,Closed
spark,28401,comment,621591568,non_debt,-,apache,0.0,Closed
reef,261,review,33703686,non_debt,-,apache,7.0,Closed
arrow,4483,review,291247898,non_debt,-,apache,7.0,Closed
spark,16400,comment,269686019,non_debt,-,apache,12.0,Closed
spark,2933,review,19377630,design_debt,non-optimal_design,apache,52.0,Closed
spark,5609,description,0,non_debt,-,apache,11.0,Closed
thrift,448,comment,183605715,design_debt,non-optimal_design,apache,303.0,Closed
spark,19460,review,143571046,code_debt,low_quality_code,apache,0.0,Closed
spark,21432,comment,392299805,non_debt,-,apache,2.0,Closed
kafka,8402,comment,609450055,test_debt,lack_of_tests,apache,5.0,Merged
kafka,8828,comment,642272317,non_debt,-,apache,3.0,Merged
spark,8845,comment,144180734,non_debt,-,apache,9.0,Closed
arrow,8188,comment,698887227,non_debt,-,apache,13.0,Closed
spark,9741,comment,157553204,non_debt,-,apache,1.0,Closed
reef,589,comment,151060064,non_debt,-,apache,38.0,Closed
beam,4541,description,0,non_debt,-,apache,0.0,Merged
flink,15049,review,597725353,non_debt,-,apache,22.0,Merged
incubator-dolphinscheduler,1629,comment,569509881,non_debt,-,apache,0.0,Merged
calcite,1688,review,361354388,non_debt,-,apache,791.0,Closed
kafka,10039,review,571271791,code_debt,low_quality_code,apache,4.0,Merged
spark,4557,comment,74170332,non_debt,-,apache,0.0,Closed
pulsar,2101,review,202403205,code_debt,low_quality_code,apache,11.0,Merged
spark,29104,review,459789858,non_debt,-,apache,13.0,Closed
samza,753,review,232373594,non_debt,-,apache,18.0,Closed
incubator-pinot,2475,review,167364254,non_debt,-,apache,2.0,Merged
groovy,735,description,0,non_debt,-,apache,2.0,Closed
arrow,6671,comment,604239799,non_debt,-,apache,13.0,Closed
madlib,77,review,93534065,non_debt,-,apache,23.0,Closed
thrift,1411,comment,343609905,non_debt,-,apache,12.0,Closed
spark,15443,review,83371347,non_debt,-,apache,14.0,Closed
storm,168,comment,51805865,non_debt,-,apache,58.0,Merged
nifi,536,summary,0,non_debt,-,apache,0.0,Closed
spark,16680,comment,277992951,non_debt,-,apache,14.0,Closed
flink,5239,review,162584582,non_debt,-,apache,52.0,Closed
incubator-weex,910,description,0,non_debt,-,apache,0.0,Closed
kylin,1063,description,0,non_debt,-,apache,5.0,Merged
ignite,821,summary,0,non_debt,-,apache,0.0,Closed
samza,284,review,135369813,non_debt,-,apache,4.0,Closed
kafka,8367,description,0,non_debt,-,apache,4.0,Merged
skywalking,3074,comment,512103984,non_debt,-,apache,2.0,Merged
incubator-mxnet,8227,review,144140978,non_debt,-,apache,4.0,Merged
spark,6558,review,31485428,code_debt,low_quality_code,apache,0.0,Closed
beam,1048,review,82713525,non_debt,-,apache,120.0,Closed
pulsar,6196,review,374325392,code_debt,low_quality_code,apache,164.0,Closed
spark,22258,description,0,non_debt,-,apache,0.0,Closed
arrow,5028,review,311448316,non_debt,-,apache,2.0,Closed
beam,2791,comment,298267241,non_debt,-,apache,0.0,Closed
trafficserver,803,comment,239984516,non_debt,-,apache,48.0,Merged
ignite,5774,review,246697079,non_debt,-,apache,19.0,Closed
iceberg,1145,review,465467211,non_debt,-,apache,38.0,Merged
kafka,7223,description,0,non_debt,-,apache,7.0,Merged
cloudstack,1098,comment,158686367,non_debt,-,apache,67.0,Closed
couchdb,2338,description,0,non_debt,-,apache,3.0,Merged
phoenix,325,description,0,non_debt,-,apache,1811.0,Closed
incubator-pinot,5766,comment,667437954,non_debt,-,apache,3.0,Merged
accumulo,221,review,103497233,non_debt,-,apache,4.0,Merged
flink,2016,comment,222136775,non_debt,-,apache,6.0,Closed
dubbo,3448,description,0,non_debt,-,apache,0.0,Merged
trafficserver,2458,description,0,non_debt,-,apache,0.0,Merged
spark,1270,review,17257206,design_debt,non-optimal_design,apache,123.0,Closed
accumulo,501,review,191754179,non_debt,-,apache,5.0,Merged
druid,8231,comment,517966932,non_debt,-,apache,3.0,Merged
cloudstack,2896,comment,433614900,non_debt,-,apache,25.0,Merged
carbondata,2508,comment,424884106,non_debt,-,apache,,Not Closed or Merged
pulsar,4714,review,302887349,non_debt,-,apache,7.0,Merged
netbeans,2606,summary,0,non_debt,-,apache,50.0,Merged
samza,1035,description,0,non_debt,-,apache,0.0,Merged
flink,3535,comment,287728689,non_debt,-,apache,6.0,Closed
ignite,2732,summary,0,non_debt,-,apache,24.0,Closed
incubator-mxnet,3781,comment,260116824,design_debt,non-optimal_design,apache,3.0,Merged
incubator-mxnet,4405,description,0,non_debt,-,apache,0.0,Merged
flink,8859,review,350512524,non_debt,-,apache,160.0,Closed
spark,30072,comment,710745499,non_debt,-,apache,0.0,Closed
tvm,2292,review,241858156,code_debt,low_quality_code,apache,50.0,Merged
airflow,13209,comment,792993349,non_debt,-,apache,79.0,Merged
carbondata,3485,comment,560424246,non_debt,-,apache,6.0,Closed
nifi,1564,review,104316845,non_debt,-,apache,1481.0,Closed
gobblin,2729,review,322481788,non_debt,-,apache,7.0,Closed
storm,1692,summary,0,non_debt,-,apache,8.0,Merged
cloudstack,2071,review,114259061,non_debt,-,apache,4.0,Merged
madlib,257,comment,381447654,non_debt,-,apache,10.0,Closed
cxf,524,comment,474016221,non_debt,-,apache,0.0,Closed
spark,7940,review,36339415,non_debt,-,apache,1.0,Closed
trafodion,1578,comment,391783684,non_debt,-,apache,242.0,Merged
flink,10358,comment,561655258,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,8.0,Merged
kafka,6177,comment,481373001,non_debt,-,apache,96.0,Merged
avro,910,review,437448312,non_debt,-,apache,584.0,Closed
spark,28702,review,436319781,non_debt,-,apache,0.0,Closed
kafka,5787,review,224774703,non_debt,-,apache,4.0,Merged
spark,3579,description,0,non_debt,-,apache,0.0,Closed
fineract,1050,review,439726409,non_debt,-,apache,0.0,Merged
arrow,5078,description,0,non_debt,-,apache,0.0,Closed
flink,5516,comment,369528309,non_debt,-,apache,148.0,Closed
cloudstack,1403,review,63082200,non_debt,-,apache,103.0,Merged
flink,12556,review,438019081,non_debt,-,apache,3.0,Closed
beam,5921,comment,404040988,non_debt,-,apache,0.0,Merged
calcite,32,summary,0,non_debt,-,apache,22.0,Closed
arrow,1115,summary,0,non_debt,-,apache,0.0,Closed
arrow,5508,comment,535832777,code_debt,slow_algorithm,apache,48.0,Closed
zookeeper,975,summary,0,non_debt,-,apache,30.0,Closed
hadoop,1179,summary,0,non_debt,-,apache,5.0,Merged
spark,4015,comment,95799659,non_debt,-,apache,107.0,Closed
calcite,719,description,0,non_debt,-,apache,8.0,Closed
beam,7811,comment,462484659,non_debt,-,apache,0.0,Merged
carbondata,1417,comment,337614957,non_debt,-,apache,15.0,Closed
arrow,8757,comment,733751240,non_debt,-,apache,308.0,Closed
spark,21142,comment,384182237,non_debt,-,apache,1.0,Closed
streams,133,comment,63707989,non_debt,-,apache,1.0,Merged
zeppelin,2921,comment,380782977,non_debt,-,apache,0.0,Closed
arrow,4322,comment,493617041,code_debt,low_quality_code,apache,9.0,Closed
fineract,1295,summary,0,non_debt,-,apache,0.0,Merged
incubator-pinot,1192,summary,0,non_debt,-,apache,9.0,Merged
spark,3518,comment,70188737,non_debt,-,apache,54.0,Closed
spark,25900,summary,0,non_debt,-,apache,0.0,Closed
spark,16249,comment,272744836,non_debt,-,apache,36.0,Closed
nifi-minifi-cpp,975,review,589557792,non_debt,-,apache,62.0,Closed
gobblin,1106,review,70877402,code_debt,low_quality_code,apache,2.0,Merged
spark,17255,comment,285846909,non_debt,-,apache,3.0,Closed
trafficserver,679,comment,222863351,non_debt,-,apache,2.0,Closed
spark,29387,review,474256467,non_debt,-,apache,18.0,Closed
beam,1541,comment,265595532,non_debt,-,apache,5.0,Merged
nifi,1800,comment,303611024,design_debt,non-optimal_design,apache,1410.0,Closed
spark,17117,review,104165225,non_debt,-,apache,132.0,Closed
tvm,5167,comment,606314013,non_debt,-,apache,196.0,Closed
spark,20621,review,168924965,non_debt,-,apache,4.0,Closed
ignite,7813,review,427219960,non_debt,-,apache,169.0,Closed
trafficserver,1732,comment,297137226,non_debt,-,apache,42.0,Merged
beam,8164,comment,483442080,non_debt,-,apache,27.0,Closed
hbase,465,summary,0,non_debt,-,apache,0.0,Merged
activemq-artemis,3048,review,397651002,non_debt,-,apache,0.0,Closed
